Archivo;Linea;NombreAntiguo;NombreNuevo;Texto
"C:\DISCO_DURO\proyectos\Factuzam\src\DataModules\UniDataArticulos.dfm";18;"USUARIOALTA";"USUARIO_ALTA";"'INSTANTEMODIF`, :`INSTANTEALTA`, :`USUARIOALTA`, :`USUARIOMODIF`' +"
"C:\DISCO_DURO\proyectos\Factuzam\src\DataModules\UniDataArticulos.dfm";23;"CODIGO_ARTICULO";"CODIGO_ART";"'  `CODIGO_ARTICULO` = :`Old_CODIGO_ARTICULO`')"
"C:\DISCO_DURO\proyectos\Factuzam\src\DataModules\UniDataArticulos.dfm";28;"ACTIVO_ARTICULO";"ESACTIVO_ART";"'  `CODIGO_ARTICULO` = :`CODIGO_ARTICULO`, `ACTIVO_ARTICULO` = :`' +"
"C:\DISCO_DURO\proyectos\Factuzam\src\DataModules\UniDataArticulos.dfm";28;"CODIGO_ARTICULO";"CODIGO_ART";"'  `CODIGO_ARTICULO` = :`CODIGO_ARTICULO`, `ACTIVO_ARTICULO` = :`' +"
"C:\DISCO_DURO\proyectos\Factuzam\src\DataModules\UniDataArticulos.dfm";28;"CODIGO_ARTICULO";"CODIGO_ART";"'  `CODIGO_ARTICULO` = :`CODIGO_ARTICULO`, `ACTIVO_ARTICULO` = :`' +"
"C:\DISCO_DURO\proyectos\Factuzam\src\DataModules\UniDataArticulos.dfm";29;"ACTIVO_ARTICULO";"ESACTIVO_ART";"'ACTIVO_ARTICULO`, `ORDEN_ARTICULO` = :`ORDEN_ARTICULO`, `DESCRIP' +"
"C:\DISCO_DURO\proyectos\Factuzam\src\DataModules\UniDataArticulos.dfm";29;"ORDEN_ARTICULO";"ORDEN_ART";"'ACTIVO_ARTICULO`, `ORDEN_ARTICULO` = :`ORDEN_ARTICULO`, `DESCRIP' +"
"C:\DISCO_DURO\proyectos\Factuzam\src\DataModules\UniDataArticulos.dfm";29;"ORDEN_ARTICULO";"ORDEN_ART";"'ACTIVO_ARTICULO`, `ORDEN_ARTICULO` = :`ORDEN_ARTICULO`, `DESCRIP' +"
"C:\DISCO_DURO\proyectos\Factuzam\src\DataModules\UniDataArticulos.dfm";30;"DESCRIPCION_ARTICULO";"DESCRIPCION_ART";"'CION_ARTICULO` = :`DESCRIPCION_ARTICULO`, `CODIGO_FAMILIA_ARTICU' +"
"C:\DISCO_DURO\proyectos\Factuzam\src\DataModules\UniDataArticulos.dfm";31;"CODIGO_FAMILIA_ARTICULO";"CODIGO_FAM_ART";"'LO` = :`CODIGO_FAMILIA_ARTICULO`, `TIPOIVA_ARTICULO` = :`TIPOIVA' +"
"C:\DISCO_DURO\proyectos\Factuzam\src\DataModules\UniDataArticulos.dfm";31;"TIPOIVA_ARTICULO";"TIPO_IVA_ART";"'LO` = :`CODIGO_FAMILIA_ARTICULO`, `TIPOIVA_ARTICULO` = :`TIPOIVA' +"
"C:\DISCO_DURO\proyectos\Factuzam\src\DataModules\UniDataArticulos.dfm";32;"ESACTIVO_FIJO_ARTICULO";"ESACTIVO_FIJO_ART";"'_ARTICULO`, `ESACTIVO_FIJO_ARTICULO` = :`ESACTIVO_FIJO_ARTICULO`' +"
"C:\DISCO_DURO\proyectos\Factuzam\src\DataModules\UniDataArticulos.dfm";32;"ESACTIVO_FIJO_ARTICULO";"ESACTIVO_FIJO_ART";"'_ARTICULO`, `ESACTIVO_FIJO_ARTICULO` = :`ESACTIVO_FIJO_ARTICULO`' +"
"C:\DISCO_DURO\proyectos\Factuzam\src\DataModules\UniDataArticulos.dfm";33;"TIPO_CANTIDAD_ARTICULO";"TIPO_CANTIDAD_ART";"', `TIPO_CANTIDAD_ARTICULO` = :`TIPO_CANTIDAD_ARTICULO`, `INSTANT' +"
"C:\DISCO_DURO\proyectos\Factuzam\src\DataModules\UniDataArticulos.dfm";33;"TIPO_CANTIDAD_ARTICULO";"TIPO_CANTIDAD_ART";"', `TIPO_CANTIDAD_ARTICULO` = :`TIPO_CANTIDAD_ARTICULO`, `INSTANT' +"
"C:\DISCO_DURO\proyectos\Factuzam\src\DataModules\UniDataArticulos.dfm";34;"INSTANTEMODIF";"INSTANTE_MODIF";"'EMODIF` = :`INSTANTEMODIF`, `INSTANTEALTA` = :`INSTANTEALTA`, `U' +"
"C:\DISCO_DURO\proyectos\Factuzam\src\DataModules\UniDataArticulos.dfm";34;"INSTANTEALTA";"INSTANTE_ALTA";"'EMODIF` = :`INSTANTEMODIF`, `INSTANTEALTA` = :`INSTANTEALTA`, `U' +"
"C:\DISCO_DURO\proyectos\Factuzam\src\DataModules\UniDataArticulos.dfm";34;"INSTANTEALTA";"INSTANTE_ALTA";"'EMODIF` = :`INSTANTEMODIF`, `INSTANTEALTA` = :`INSTANTEALTA`, `U' +"
"C:\DISCO_DURO\proyectos\Factuzam\src\DataModules\UniDataArticulos.dfm";35;"USUARIOMODIF";"USUARIO_MODIF";"'SUARIOALTA` = :`USUARIOALTA`, `USUARIOMODIF` = :`USUARIOMODIF`'"
"C:\DISCO_DURO\proyectos\Factuzam\src\DataModules\UniDataArticulos.dfm";35;"USUARIOMODIF";"USUARIO_MODIF";"'SUARIOALTA` = :`USUARIOALTA`, `USUARIOMODIF` = :`USUARIOMODIF`'"
"C:\DISCO_DURO\proyectos\Factuzam\src\DataModules\UniDataArticulos.dfm";35;"USUARIOALTA";"USUARIO_ALTA";"'SUARIOALTA` = :`USUARIOALTA`, `USUARIOMODIF` = :`USUARIOMODIF`'"
"C:\DISCO_DURO\proyectos\Factuzam\src\DataModules\UniDataArticulos.dfm";37;"CODIGO_ARTICULO";"CODIGO_ART";"'  `CODIGO_ARTICULO` = :`Old_CODIGO_ARTICULO`')"
"C:\DISCO_DURO\proyectos\Factuzam\src\DataModules\UniDataArticulos.dfm";41;"CODIGO_ARTICULO";"CODIGO_ART";"'  `CODIGO_ARTICULO` = :`Old_CODIGO_ARTICULO`'"
"C:\DISCO_DURO\proyectos\Factuzam\src\DataModules\UniDataArticulos.dfm";45;"ACTIVO_ARTICULO";"ESACTIVO_ART";"'SELECT `CODIGO_ARTICULO`, `ACTIVO_ARTICULO`, `ORDEN_ARTICULO`, `' +"
"C:\DISCO_DURO\proyectos\Factuzam\src\DataModules\UniDataArticulos.dfm";45;"CODIGO_ARTICULO";"CODIGO_ART";"'SELECT `CODIGO_ARTICULO`, `ACTIVO_ARTICULO`, `ORDEN_ARTICULO`, `' +"
"C:\DISCO_DURO\proyectos\Factuzam\src\DataModules\UniDataArticulos.dfm";45;"ORDEN_ARTICULO";"ORDEN_ART";"'SELECT `CODIGO_ARTICULO`, `ACTIVO_ARTICULO`, `ORDEN_ARTICULO`, `' +"
"C:\DISCO_DURO\proyectos\Factuzam\src\DataModules\UniDataArticulos.dfm";46;"CODIGO_FAMILIA_ARTICULO";"CODIGO_FAM_ART";"'DESCRIPCION_ARTICULO`, `CODIGO_FAMILIA_ARTICULO`, `TIPOIVA_ARTIC' +"
"C:\DISCO_DURO\proyectos\Factuzam\src\DataModules\UniDataArticulos.dfm";46;"DESCRIPCION_ARTICULO";"DESCRIPCION_ART";"'DESCRIPCION_ARTICULO`, `CODIGO_FAMILIA_ARTICULO`, `TIPOIVA_ARTIC' +"
"C:\DISCO_DURO\proyectos\Factuzam\src\DataModules\UniDataArticulos.dfm";47;"ESACTIVO_FIJO_ARTICULO";"ESACTIVO_FIJO_ART";"'ULO`, `ESACTIVO_FIJO_ARTICULO`, `TIPO_CANTIDAD_ARTICULO`, `INSTA' +"
"C:\DISCO_DURO\proyectos\Factuzam\src\DataModules\UniDataArticulos.dfm";47;"TIPO_CANTIDAD_ARTICULO";"TIPO_CANTIDAD_ART";"'ULO`, `ESACTIVO_FIJO_ARTICULO`, `TIPO_CANTIDAD_ARTICULO`, `INSTA' +"
"C:\DISCO_DURO\proyectos\Factuzam\src\DataModules\UniDataArticulos.dfm";48;"INSTANTEALTA";"INSTANTE_ALTA";"'NTEMODIF`, `INSTANTEALTA`, `USUARIOALTA`, `USUARIOMODIF` FROM `f' +"
"C:\DISCO_DURO\proyectos\Factuzam\src\DataModules\UniDataArticulos.dfm";48;"USUARIOMODIF";"USUARIO_MODIF";"'NTEMODIF`, `INSTANTEALTA`, `USUARIOALTA`, `USUARIOMODIF` FROM `f' +"
"C:\DISCO_DURO\proyectos\Factuzam\src\DataModules\UniDataArticulos.dfm";48;"USUARIOALTA";"USUARIO_ALTA";"'NTEMODIF`, `INSTANTEALTA`, `USUARIOALTA`, `USUARIOMODIF` FROM `f' +"
"C:\DISCO_DURO\proyectos\Factuzam\src\DataModules\UniDataArticulos.dfm";51;"CODIGO_ARTICULO";"CODIGO_ART";"'  `CODIGO_ARTICULO` = :`CODIGO_ARTICULO`')"
"C:\DISCO_DURO\proyectos\Factuzam\src\DataModules\UniDataArticulos.dfm";51;"CODIGO_ARTICULO";"CODIGO_ART";"'  `CODIGO_ARTICULO` = :`CODIGO_ARTICULO`')"
"C:\DISCO_DURO\proyectos\Factuzam\src\DataModules\UniDataArticulos.dfm";69;"KEY_PERFILES";"KEY_USUPER";"'where (KEY_PERFILES = Nothing)')"
"C:\DISCO_DURO\proyectos\Factuzam\src\DataModules\UniDataArticulos.dfm";89;"CODIGO_UNICO_TARIFA";"CODIGO_UNICO_ARTTAR";"KeyFields = 'CODIGO_UNICO_TARIFA'"
"C:\DISCO_DURO\proyectos\Factuzam\src\DataModules\UniDataArticulos.dfm";93;"CODIGO_ARTICULO_TARIFA";"CODIGO_ART_ARTTAR";"'  (CODIGO_ARTICULO_TARIFA, CODIGO_UNICO_TARIFA, CODIGO_UNIDAD_TA' +"
"C:\DISCO_DURO\proyectos\Factuzam\src\DataModules\UniDataArticulos.dfm";93;"CODIGO_UNICO_TARIFA";"CODIGO_UNICO_ARTTAR";"'  (CODIGO_ARTICULO_TARIFA, CODIGO_UNICO_TARIFA, CODIGO_UNIDAD_TA' +"
"C:\DISCO_DURO\proyectos\Factuzam\src\DataModules\UniDataArticulos.dfm";94;"PRECIOSALIDA_TARIFA";"PRECIO_SALIDA_ARTTAR";"'RIFA, CODIGO_TARIFA, ACTIVO_TARIFA, PRECIOSALIDA_TARIFA, PRECIOF' +"
"C:\DISCO_DURO\proyectos\Factuzam\src\DataModules\UniDataArticulos.dfm";94;"ACTIVO_TARIFA";"ESACTIVO_ARTTAR";"'RIFA, CODIGO_TARIFA, ACTIVO_TARIFA, PRECIOSALIDA_TARIFA, PRECIOF' +"
"C:\DISCO_DURO\proyectos\Factuzam\src\DataModules\UniDataArticulos.dfm";94;"CODIGO_TARIFA";"CODIGO_TAR_ARTTAR";"'RIFA, CODIGO_TARIFA, ACTIVO_TARIFA, PRECIOSALIDA_TARIFA, PRECIOF' +"
"C:\DISCO_DURO\proyectos\Factuzam\src\DataModules\UniDataArticulos.dfm";95;"PORCEN_DTO_TARIFA";"PORCENTAJE_DTO_ARTTAR";"'INAL_TARIFA, PRECIO_DTO_TARIFA, PORCEN_DTO_TARIFA, FECHA_DESDE_T' +"
"C:\DISCO_DURO\proyectos\Factuzam\src\DataModules\UniDataArticulos.dfm";95;"PRECIO_DTO_TARIFA";"PRECIO_DTO_ARTTAR";"'INAL_TARIFA, PRECIO_DTO_TARIFA, PORCEN_DTO_TARIFA, FECHA_DESDE_T' +"
"C:\DISCO_DURO\proyectos\Factuzam\src\DataModules\UniDataArticulos.dfm";96;"FECHA_HASTA_TARIFA";"FECHA_HASTA_ARTTAR";"'ARIFA, FECHA_HASTA_TARIFA, INSTANTEMODIF, INSTANTEALTA, USUARIOA' +"
"C:\DISCO_DURO\proyectos\Factuzam\src\DataModules\UniDataArticulos.dfm";96;"INSTANTEMODIF";"INSTANTE_MODIF";"'ARIFA, FECHA_HASTA_TARIFA, INSTANTEMODIF, INSTANTEALTA, USUARIOA' +"
"C:\DISCO_DURO\proyectos\Factuzam\src\DataModules\UniDataArticulos.dfm";96;"INSTANTEALTA";"INSTANTE_ALTA";"'ARIFA, FECHA_HASTA_TARIFA, INSTANTEMODIF, INSTANTEALTA, USUARIOA' +"
"C:\DISCO_DURO\proyectos\Factuzam\src\DataModules\UniDataArticulos.dfm";97;"USUARIOMODIF";"USUARIO_MODIF";"'LTA, USUARIOMODIF)'"
"C:\DISCO_DURO\proyectos\Factuzam\src\DataModules\UniDataArticulos.dfm";100;"CODIGO_ARTICULO_TARIFA";"CODIGO_ART_ARTTAR";"'  (:CODIGO_ARTICULO_TARIFA, :CODIGO_UNICO_TARIFA, :CODIGO_UNIDAD' +"
"C:\DISCO_DURO\proyectos\Factuzam\src\DataModules\UniDataArticulos.dfm";100;"CODIGO_UNICO_TARIFA";"CODIGO_UNICO_ARTTAR";"'  (:CODIGO_ARTICULO_TARIFA, :CODIGO_UNICO_TARIFA, :CODIGO_UNIDAD' +"
"C:\DISCO_DURO\proyectos\Factuzam\src\DataModules\UniDataArticulos.dfm";101;"PRECIOSALIDA_TARIFA";"PRECIO_SALIDA_ARTTAR";"'_TARIFA, :CODIGO_TARIFA, :ACTIVO_TARIFA, :PRECIOSALIDA_TARIFA, :' +"
"C:\DISCO_DURO\proyectos\Factuzam\src\DataModules\UniDataArticulos.dfm";101;"ACTIVO_TARIFA";"ESACTIVO_ARTTAR";"'_TARIFA, :CODIGO_TARIFA, :ACTIVO_TARIFA, :PRECIOSALIDA_TARIFA, :' +"
"C:\DISCO_DURO\proyectos\Factuzam\src\DataModules\UniDataArticulos.dfm";101;"CODIGO_TARIFA";"CODIGO_TAR_ARTTAR";"'_TARIFA, :CODIGO_TARIFA, :ACTIVO_TARIFA, :PRECIOSALIDA_TARIFA, :' +"
"C:\DISCO_DURO\proyectos\Factuzam\src\DataModules\UniDataArticulos.dfm";102;"PRECIOFINAL_TARIFA";"PRECIO_FINAL_ARTTAR";"'PRECIOFINAL_TARIFA, :PRECIO_DTO_TARIFA, :PORCEN_DTO_TARIFA, :FEC' +"
"C:\DISCO_DURO\proyectos\Factuzam\src\DataModules\UniDataArticulos.dfm";102;"PORCEN_DTO_TARIFA";"PORCENTAJE_DTO_ARTTAR";"'PRECIOFINAL_TARIFA, :PRECIO_DTO_TARIFA, :PORCEN_DTO_TARIFA, :FEC' +"
"C:\DISCO_DURO\proyectos\Factuzam\src\DataModules\UniDataArticulos.dfm";102;"PRECIO_DTO_TARIFA";"PRECIO_DTO_ARTTAR";"'PRECIOFINAL_TARIFA, :PRECIO_DTO_TARIFA, :PORCEN_DTO_TARIFA, :FEC' +"
"C:\DISCO_DURO\proyectos\Factuzam\src\DataModules\UniDataArticulos.dfm";103;"FECHA_HASTA_TARIFA";"FECHA_HASTA_ARTTAR";"'HA_DESDE_TARIFA, :FECHA_HASTA_TARIFA, :INSTANTEMODIF, :INSTANTEA' +"
"C:\DISCO_DURO\proyectos\Factuzam\src\DataModules\UniDataArticulos.dfm";103;"INSTANTEMODIF";"INSTANTE_MODIF";"'HA_DESDE_TARIFA, :FECHA_HASTA_TARIFA, :INSTANTEMODIF, :INSTANTEA' +"
"C:\DISCO_DURO\proyectos\Factuzam\src\DataModules\UniDataArticulos.dfm";104;"USUARIOMODIF";"USUARIO_MODIF";"'LTA, :USUARIOALTA, :USUARIOMODIF)')"
"C:\DISCO_DURO\proyectos\Factuzam\src\DataModules\UniDataArticulos.dfm";104;"USUARIOALTA";"USUARIO_ALTA";"'LTA, :USUARIOALTA, :USUARIOMODIF)')"
"C:\DISCO_DURO\proyectos\Factuzam\src\DataModules\UniDataArticulos.dfm";108;"CODIGO_UNICO_TARIFA";"CODIGO_UNICO_ARTTAR";"'  CODIGO_UNICO_TARIFA = :Old_CODIGO_UNICO_TARIFA')"
"C:\DISCO_DURO\proyectos\Factuzam\src\DataModules\UniDataArticulos.dfm";113;"CODIGO_ARTICULO_TARIFA";"CODIGO_ART_ARTTAR";"'  CODIGO_ARTICULO_TARIFA = :CODIGO_ARTICULO_TARIFA, CODIGO_UNICO' +"
"C:\DISCO_DURO\proyectos\Factuzam\src\DataModules\UniDataArticulos.dfm";113;"CODIGO_ARTICULO_TARIFA";"CODIGO_ART_ARTTAR";"'  CODIGO_ARTICULO_TARIFA = :CODIGO_ARTICULO_TARIFA, CODIGO_UNICO' +"
"C:\DISCO_DURO\proyectos\Factuzam\src\DataModules\UniDataArticulos.dfm";114;"CODIGO_UNIDAD_TARIFA";"CODIGO_UNIDAD_ARTTAR";"'_TARIFA = :CODIGO_UNICO_TARIFA, CODIGO_UNIDAD_TARIFA = :CODIGO_U' +"
"C:\DISCO_DURO\proyectos\Factuzam\src\DataModules\UniDataArticulos.dfm";114;"CODIGO_UNICO_TARIFA";"CODIGO_UNICO_ARTTAR";"'_TARIFA = :CODIGO_UNICO_TARIFA, CODIGO_UNIDAD_TARIFA = :CODIGO_U' +"
"C:\DISCO_DURO\proyectos\Factuzam\src\DataModules\UniDataArticulos.dfm";115;"ACTIVO_TARIFA";"ESACTIVO_ARTTAR";"'NIDAD_TARIFA, CODIGO_TARIFA = :CODIGO_TARIFA, ACTIVO_TARIFA = :A' +"
"C:\DISCO_DURO\proyectos\Factuzam\src\DataModules\UniDataArticulos.dfm";115;"CODIGO_TARIFA";"CODIGO_TAR_ARTTAR";"'NIDAD_TARIFA, CODIGO_TARIFA = :CODIGO_TARIFA, ACTIVO_TARIFA = :A' +"
"C:\DISCO_DURO\proyectos\Factuzam\src\DataModules\UniDataArticulos.dfm";115;"CODIGO_TARIFA";"CODIGO_TAR_ARTTAR";"'NIDAD_TARIFA, CODIGO_TARIFA = :CODIGO_TARIFA, ACTIVO_TARIFA = :A' +"
"C:\DISCO_DURO\proyectos\Factuzam\src\DataModules\UniDataArticulos.dfm";116;"PRECIOSALIDA_TARIFA";"PRECIO_SALIDA_ARTTAR";"'CTIVO_TARIFA, PRECIOSALIDA_TARIFA = :PRECIOSALIDA_TARIFA, PRECIO' +"
"C:\DISCO_DURO\proyectos\Factuzam\src\DataModules\UniDataArticulos.dfm";116;"PRECIOSALIDA_TARIFA";"PRECIO_SALIDA_ARTTAR";"'CTIVO_TARIFA, PRECIOSALIDA_TARIFA = :PRECIOSALIDA_TARIFA, PRECIO' +"
"C:\DISCO_DURO\proyectos\Factuzam\src\DataModules\UniDataArticulos.dfm";117;"PRECIOFINAL_TARIFA";"PRECIO_FINAL_ARTTAR";"'FINAL_TARIFA = :PRECIOFINAL_TARIFA, PRECIO_DTO_TARIFA = :PRECIO_' +"
"C:\DISCO_DURO\proyectos\Factuzam\src\DataModules\UniDataArticulos.dfm";117;"PRECIO_DTO_TARIFA";"PRECIO_DTO_ARTTAR";"'FINAL_TARIFA = :PRECIOFINAL_TARIFA, PRECIO_DTO_TARIFA = :PRECIO_' +"
"C:\DISCO_DURO\proyectos\Factuzam\src\DataModules\UniDataArticulos.dfm";118;"PORCEN_DTO_TARIFA";"PORCENTAJE_DTO_ARTTAR";"'DTO_TARIFA, PORCEN_DTO_TARIFA = :PORCEN_DTO_TARIFA, FECHA_DESDE_' +"
"C:\DISCO_DURO\proyectos\Factuzam\src\DataModules\UniDataArticulos.dfm";118;"PORCEN_DTO_TARIFA";"PORCENTAJE_DTO_ARTTAR";"'DTO_TARIFA, PORCEN_DTO_TARIFA = :PORCEN_DTO_TARIFA, FECHA_DESDE_' +"
"C:\DISCO_DURO\proyectos\Factuzam\src\DataModules\UniDataArticulos.dfm";119;"FECHA_DESDE_TARIFA";"FECHA_DESDE_ARTTAR";"'TARIFA = :FECHA_DESDE_TARIFA, FECHA_HASTA_TARIFA = :FECHA_HASTA_' +"
"C:\DISCO_DURO\proyectos\Factuzam\src\DataModules\UniDataArticulos.dfm";119;"FECHA_HASTA_TARIFA";"FECHA_HASTA_ARTTAR";"'TARIFA = :FECHA_DESDE_TARIFA, FECHA_HASTA_TARIFA = :FECHA_HASTA_' +"
"C:\DISCO_DURO\proyectos\Factuzam\src\DataModules\UniDataArticulos.dfm";120;"INSTANTEMODIF";"INSTANTE_MODIF";"'TARIFA, INSTANTEMODIF = :INSTANTEMODIF, INSTANTEALTA = :INSTANTE' +"
"C:\DISCO_DURO\proyectos\Factuzam\src\DataModules\UniDataArticulos.dfm";120;"INSTANTEMODIF";"INSTANTE_MODIF";"'TARIFA, INSTANTEMODIF = :INSTANTEMODIF, INSTANTEALTA = :INSTANTE' +"
"C:\DISCO_DURO\proyectos\Factuzam\src\DataModules\UniDataArticulos.dfm";120;"INSTANTEALTA";"INSTANTE_ALTA";"'TARIFA, INSTANTEMODIF = :INSTANTEMODIF, INSTANTEALTA = :INSTANTE' +"
"C:\DISCO_DURO\proyectos\Factuzam\src\DataModules\UniDataArticulos.dfm";121;"USUARIOMODIF";"USUARIO_MODIF";"'ALTA, USUARIOALTA = :USUARIOALTA, USUARIOMODIF = :USUARIOMODIF'"
"C:\DISCO_DURO\proyectos\Factuzam\src\DataModules\UniDataArticulos.dfm";121;"USUARIOMODIF";"USUARIO_MODIF";"'ALTA, USUARIOALTA = :USUARIOALTA, USUARIOMODIF = :USUARIOMODIF'"
"C:\DISCO_DURO\proyectos\Factuzam\src\DataModules\UniDataArticulos.dfm";121;"USUARIOALTA";"USUARIO_ALTA";"'ALTA, USUARIOALTA = :USUARIOALTA, USUARIOMODIF = :USUARIOMODIF'"
"C:\DISCO_DURO\proyectos\Factuzam\src\DataModules\UniDataArticulos.dfm";121;"USUARIOALTA";"USUARIO_ALTA";"'ALTA, USUARIOALTA = :USUARIOALTA, USUARIOMODIF = :USUARIOMODIF'"
"C:\DISCO_DURO\proyectos\Factuzam\src\DataModules\UniDataArticulos.dfm";123;"CODIGO_UNICO_TARIFA";"CODIGO_UNICO_ARTTAR";"'  CODIGO_UNICO_TARIFA = :Old_CODIGO_UNICO_TARIFA')"
"C:\DISCO_DURO\proyectos\Factuzam\src\DataModules\UniDataArticulos.dfm";126;"CODIGO_ARTICULO_TARIFA";"CODIGO_ART_ARTTAR";"'SELECT CODIGO_ARTICULO_TARIFA, CODIGO_UNICO_TARIFA, CODIGO_UNIDA' +"
"C:\DISCO_DURO\proyectos\Factuzam\src\DataModules\UniDataArticulos.dfm";126;"CODIGO_UNICO_TARIFA";"CODIGO_UNICO_ARTTAR";"'SELECT CODIGO_ARTICULO_TARIFA, CODIGO_UNICO_TARIFA, CODIGO_UNIDA' +"
"C:\DISCO_DURO\proyectos\Factuzam\src\DataModules\UniDataArticulos.dfm";127;"PRECIOSALIDA_TARIFA";"PRECIO_SALIDA_ARTTAR";"'D_TARIFA, CODIGO_TARIFA, ACTIVO_TARIFA, PRECIOSALIDA_TARIFA, PRE' +"
"C:\DISCO_DURO\proyectos\Factuzam\src\DataModules\UniDataArticulos.dfm";127;"ACTIVO_TARIFA";"ESACTIVO_ARTTAR";"'D_TARIFA, CODIGO_TARIFA, ACTIVO_TARIFA, PRECIOSALIDA_TARIFA, PRE' +"
"C:\DISCO_DURO\proyectos\Factuzam\src\DataModules\UniDataArticulos.dfm";127;"CODIGO_TARIFA";"CODIGO_TAR_ARTTAR";"'D_TARIFA, CODIGO_TARIFA, ACTIVO_TARIFA, PRECIOSALIDA_TARIFA, PRE' +"
"C:\DISCO_DURO\proyectos\Factuzam\src\DataModules\UniDataArticulos.dfm";128;"PORCEN_DTO_TARIFA";"PORCENTAJE_DTO_ARTTAR";"'CIOFINAL_TARIFA, PRECIO_DTO_TARIFA, PORCEN_DTO_TARIFA, FECHA_DES' +"
"C:\DISCO_DURO\proyectos\Factuzam\src\DataModules\UniDataArticulos.dfm";128;"PRECIO_DTO_TARIFA";"PRECIO_DTO_ARTTAR";"'CIOFINAL_TARIFA, PRECIO_DTO_TARIFA, PORCEN_DTO_TARIFA, FECHA_DES' +"
"C:\DISCO_DURO\proyectos\Factuzam\src\DataModules\UniDataArticulos.dfm";129;"FECHA_HASTA_TARIFA";"FECHA_HASTA_ARTTAR";"'DE_TARIFA, FECHA_HASTA_TARIFA, INSTANTEMODIF, INSTANTEALTA, USUA' +"
"C:\DISCO_DURO\proyectos\Factuzam\src\DataModules\UniDataArticulos.dfm";129;"INSTANTEMODIF";"INSTANTE_MODIF";"'DE_TARIFA, FECHA_HASTA_TARIFA, INSTANTEMODIF, INSTANTEALTA, USUA' +"
"C:\DISCO_DURO\proyectos\Factuzam\src\DataModules\UniDataArticulos.dfm";129;"INSTANTEALTA";"INSTANTE_ALTA";"'DE_TARIFA, FECHA_HASTA_TARIFA, INSTANTEMODIF, INSTANTEALTA, USUA' +"
"C:\DISCO_DURO\proyectos\Factuzam\src\DataModules\UniDataArticulos.dfm";130;"USUARIOMODIF";"USUARIO_MODIF";"'RIOALTA, USUARIOMODIF FROM FZA_articulos_tarifas'"
"C:\DISCO_DURO\proyectos\Factuzam\src\DataModules\UniDataArticulos.dfm";132;"CODIGO_UNICO_TARIFA";"CODIGO_UNICO_ARTTAR";"'  CODIGO_UNICO_TARIFA = :Old_CODIGO_UNICO_TARIFA'"
"C:\DISCO_DURO\proyectos\Factuzam\src\DataModules\UniDataArticulos.dfm";136;"CODIGO_ARTICULO_TARIFA";"CODIGO_ART_ARTTAR";"'SELECT CODIGO_ARTICULO_TARIFA, CODIGO_UNICO_TARIFA, CODIGO_UNIDA' +"
"C:\DISCO_DURO\proyectos\Factuzam\src\DataModules\UniDataArticulos.dfm";136;"CODIGO_UNICO_TARIFA";"CODIGO_UNICO_ARTTAR";"'SELECT CODIGO_ARTICULO_TARIFA, CODIGO_UNICO_TARIFA, CODIGO_UNIDA' +"
"C:\DISCO_DURO\proyectos\Factuzam\src\DataModules\UniDataArticulos.dfm";137;"PRECIOSALIDA_TARIFA";"PRECIO_SALIDA_ARTTAR";"'D_TARIFA, CODIGO_TARIFA, ACTIVO_TARIFA, PRECIOSALIDA_TARIFA, PRE' +"
"C:\DISCO_DURO\proyectos\Factuzam\src\DataModules\UniDataArticulos.dfm";137;"ACTIVO_TARIFA";"ESACTIVO_ARTTAR";"'D_TARIFA, CODIGO_TARIFA, ACTIVO_TARIFA, PRECIOSALIDA_TARIFA, PRE' +"
"C:\DISCO_DURO\proyectos\Factuzam\src\DataModules\UniDataArticulos.dfm";137;"CODIGO_TARIFA";"CODIGO_TAR_ARTTAR";"'D_TARIFA, CODIGO_TARIFA, ACTIVO_TARIFA, PRECIOSALIDA_TARIFA, PRE' +"
"C:\DISCO_DURO\proyectos\Factuzam\src\DataModules\UniDataArticulos.dfm";138;"PORCEN_DTO_TARIFA";"PORCENTAJE_DTO_ARTTAR";"'CIOFINAL_TARIFA, PRECIO_DTO_TARIFA, PORCEN_DTO_TARIFA, FECHA_DES' +"
"C:\DISCO_DURO\proyectos\Factuzam\src\DataModules\UniDataArticulos.dfm";138;"PRECIO_DTO_TARIFA";"PRECIO_DTO_ARTTAR";"'CIOFINAL_TARIFA, PRECIO_DTO_TARIFA, PORCEN_DTO_TARIFA, FECHA_DES' +"
"C:\DISCO_DURO\proyectos\Factuzam\src\DataModules\UniDataArticulos.dfm";139;"FECHA_HASTA_TARIFA";"FECHA_HASTA_ARTTAR";"'DE_TARIFA, FECHA_HASTA_TARIFA, INSTANTEMODIF, INSTANTEALTA, USUA' +"
"C:\DISCO_DURO\proyectos\Factuzam\src\DataModules\UniDataArticulos.dfm";139;"INSTANTEMODIF";"INSTANTE_MODIF";"'DE_TARIFA, FECHA_HASTA_TARIFA, INSTANTEMODIF, INSTANTEALTA, USUA' +"
"C:\DISCO_DURO\proyectos\Factuzam\src\DataModules\UniDataArticulos.dfm";139;"INSTANTEALTA";"INSTANTE_ALTA";"'DE_TARIFA, FECHA_HASTA_TARIFA, INSTANTEMODIF, INSTANTEALTA, USUA' +"
"C:\DISCO_DURO\proyectos\Factuzam\src\DataModules\UniDataArticulos.dfm";140;"USUARIOMODIF";"USUARIO_MODIF";"'RIOALTA, USUARIOMODIF FROM FZA_articulos_tarifas'"
