# Informe de auditoría (pasada B - revisar manualmente)
# Generado: 2026-05-04 08:53:25
# Total ocurrencias: 7026
# Formato: ARCHIVO | LINEA | OLD -> NEW | CONTEXTO | MOTIVO | TEXTO

C:\DISCO_DURO\proyectos\Factuzam\src\Core\inMtoAppParam.pas | 409 | KEY_PERFILES -> KEY_USUPER | SUBKEY_PERFILES | prefijo | SubKey   := qry.FieldByName('SUBKEY_PERFILES').AsString;
C:\DISCO_DURO\proyectos\Factuzam\src\DataModules\UniDataArticulos.dfm | 325 | CODIGO_ARTICULO -> CODIGO_ART | CODIGO_ARTICULO_FACTURA_LINEA | sufijo | DetailFields = 'CODIGO_ARTICULO_FACTURA_LINEA'
C:\DISCO_DURO\proyectos\Factuzam\src\DataModules\UniDataArticulos.dfm | 348 | CODIGO_PROVEEDOR -> CODIGO_PRV | CODIGO_PROVEEDOR_ARTICULOS_PROVEEDORES | sufijo | '  `CODIGO_PROVEEDOR_ARTICULOS_PROVEEDORES` = :`Old_CODIGO_PROVEE' +
C:\DISCO_DURO\proyectos\Factuzam\src\DataModules\UniDataArticulos.dfm | 351 | CODIGO_ARTICULO -> CODIGO_ART | CODIGO_ARTICULO_ARTICULOS_PROVEEDORES | sufijo | ' AND `CODIGO_ARTICULO_ARTICULOS_PROVEEDORES` = :`Old_CODIGO_ARTI' +
C:\DISCO_DURO\proyectos\Factuzam\src\DataModules\UniDataArticulos.dfm | 357 | CODIGO_PROVEEDOR -> CODIGO_PRV | CODIGO_PROVEEDOR_ARTICULOS_PROVEEDORES | sufijo | '  `CODIGO_PROVEEDOR_ARTICULOS_PROVEEDORES` = :`CODIGO_PROVEEDOR`' +
C:\DISCO_DURO\proyectos\Factuzam\src\DataModules\UniDataArticulos.dfm | 359 | CODIGO_ARTICULO -> CODIGO_ART | CODIGO_ARTICULO_ARTICULOS_PROVEEDORES | sufijo | '  `CODIGO_ARTICULO_ARTICULOS_PROVEEDORES` = :`CODIGO_ARTICULO`, '
C:\DISCO_DURO\proyectos\Factuzam\src\DataModules\UniDataArticulos.dfm | 370 | CODIGO_PROVEEDOR -> CODIGO_PRV | CODIGO_PROVEEDOR_ARTICULOS_PROVEEDORES | sufijo | '  `CODIGO_PROVEEDOR_ARTICULOS_PROVEEDORES` = :`Old_CODIGO_PROVEE' +
C:\DISCO_DURO\proyectos\Factuzam\src\DataModules\UniDataArticulos.dfm | 373 | CODIGO_ARTICULO -> CODIGO_ART | CODIGO_ARTICULO_ARTICULOS_PROVEEDORES | sufijo | 'AND `CODIGO_ARTICULO_ARTICULOS_PROVEEDORES` = :`Old_CODIGO_ARTIC' +
C:\DISCO_DURO\proyectos\Factuzam\src\DataModules\UniDataArticulos.dfm | 379 | CODIGO_PROVEEDOR -> CODIGO_PRV | CODIGO_PROVEEDOR_ARTICULOS_PROVEEDORES | sufijo | '  `CODIGO_PROVEEDOR_ARTICULOS_PROVEEDORES` = :`Old_CODIGO_PROVEE' +
C:\DISCO_DURO\proyectos\Factuzam\src\DataModules\UniDataArticulos.dfm | 382 | CODIGO_ARTICULO -> CODIGO_ART | CODIGO_ARTICULO_ARTICULOS_PROVEEDORES | sufijo | 'AND `CODIGO_ARTICULO_ARTICULOS_PROVEEDORES` = :`Old_CODIGO_ARTIC' +
C:\DISCO_DURO\proyectos\Factuzam\src\DataModules\UniDataArticulos.dfm | 386 | CODIGO_PROVEEDOR -> CODIGO_PRV | CODIGO_PROVEEDOR_ARTICULOS_PROVEEDORES | sufijo | 'SELECT `CODIGO_PROVEEDOR_ARTICULOS_PROVEEDORES`, '
C:\DISCO_DURO\proyectos\Factuzam\src\DataModules\UniDataArticulos.dfm | 387 | CODIGO_ARTICULO -> CODIGO_ART | CODIGO_ARTICULO_ARTICULOS_PROVEEDORES | sufijo | '       `CODIGO_ARTICULO_ARTICULOS_PROVEEDORES`, '
C:\DISCO_DURO\proyectos\Factuzam\src\DataModules\UniDataArticulos.dfm | 397 | CODIGO_PROVEEDOR -> CODIGO_PRV | CODIGO_PROVEEDOR_ARTICULOS_PROVEEDORES | sufijo | '  `CODIGO_PROVEEDOR_ARTICULOS_PROVEEDORES` = :`CODIGO_PROVEEDOR`' +
C:\DISCO_DURO\proyectos\Factuzam\src\DataModules\UniDataArticulos.dfm | 399 | CODIGO_ARTICULO -> CODIGO_ART | CODIGO_ARTICULO_ARTICULOS_PROVEEDORES | sufijo | 'AND `CODIGO_ARTICULO_ARTICULOS_PROVEEDORES` = :`CODIGO_ARTICULO`')
C:\DISCO_DURO\proyectos\Factuzam\src\DataModules\UniDataArticulos.dfm | 428 | CODIGO_PROVEEDOR -> CODIGO_PRV | CODIGO_PROVEEDOR_ARTICULOS_PROVEEDORES | sufijo | '  `CODIGO_PROVEEDOR_ARTICULOS_PROVEEDORES` = :`Old_CODIGO_PROVEE' +
C:\DISCO_DURO\proyectos\Factuzam\src\DataModules\UniDataArticulos.dfm | 431 | CODIGO_ARTICULO -> CODIGO_ART | CODIGO_ARTICULO_ARTICULOS_PROVEEDORES | sufijo | ' AND `CODIGO_ARTICULO_ARTICULOS_PROVEEDORES` = :`Old_CODIGO_ARTI' +
C:\DISCO_DURO\proyectos\Factuzam\src\DataModules\UniDataArticulos.dfm | 437 | CODIGO_PROVEEDOR -> CODIGO_PRV | CODIGO_PROVEEDOR_ARTICULOS_PROVEEDORES | sufijo | '  `CODIGO_PROVEEDOR_ARTICULOS_PROVEEDORES` = :`CODIGO_PROVEEDOR`' +
C:\DISCO_DURO\proyectos\Factuzam\src\DataModules\UniDataArticulos.dfm | 439 | CODIGO_ARTICULO -> CODIGO_ART | CODIGO_ARTICULO_ARTICULOS_PROVEEDORES | sufijo | '  `CODIGO_ARTICULO_ARTICULOS_PROVEEDORES` = :`CODIGO_ARTICULO`, '
C:\DISCO_DURO\proyectos\Factuzam\src\DataModules\UniDataArticulos.dfm | 450 | CODIGO_PROVEEDOR -> CODIGO_PRV | CODIGO_PROVEEDOR_ARTICULOS_PROVEEDORES | sufijo | '  `CODIGO_PROVEEDOR_ARTICULOS_PROVEEDORES` = :`Old_CODIGO_PROVEE' +
C:\DISCO_DURO\proyectos\Factuzam\src\DataModules\UniDataArticulos.dfm | 453 | CODIGO_ARTICULO -> CODIGO_ART | CODIGO_ARTICULO_ARTICULOS_PROVEEDORES | sufijo | 'AND `CODIGO_ARTICULO_ARTICULOS_PROVEEDORES` = :`Old_CODIGO_ARTIC' +
C:\DISCO_DURO\proyectos\Factuzam\src\DataModules\UniDataArticulos.dfm | 459 | CODIGO_PROVEEDOR -> CODIGO_PRV | CODIGO_PROVEEDOR_ARTICULOS_PROVEEDORES | sufijo | '  `CODIGO_PROVEEDOR_ARTICULOS_PROVEEDORES` = :`Old_CODIGO_PROVEE' +
C:\DISCO_DURO\proyectos\Factuzam\src\DataModules\UniDataArticulos.dfm | 462 | CODIGO_ARTICULO -> CODIGO_ART | CODIGO_ARTICULO_ARTICULOS_PROVEEDORES | sufijo | 'AND `CODIGO_ARTICULO_ARTICULOS_PROVEEDORES` = :`Old_CODIGO_ARTIC' +
C:\DISCO_DURO\proyectos\Factuzam\src\DataModules\UniDataArticulos.dfm | 466 | CODIGO_PROVEEDOR -> CODIGO_PRV | CODIGO_PROVEEDOR_ARTICULOS_PROVEEDORES | sufijo | 'SELECT `CODIGO_PROVEEDOR_ARTICULOS_PROVEEDORES`, '
C:\DISCO_DURO\proyectos\Factuzam\src\DataModules\UniDataArticulos.dfm | 467 | CODIGO_ARTICULO -> CODIGO_ART | CODIGO_ARTICULO_ARTICULOS_PROVEEDORES | sufijo | '       `CODIGO_ARTICULO_ARTICULOS_PROVEEDORES`, '
C:\DISCO_DURO\proyectos\Factuzam\src\DataModules\UniDataArticulos.dfm | 477 | CODIGO_PROVEEDOR -> CODIGO_PRV | CODIGO_PROVEEDOR_ARTICULOS_PROVEEDORES | sufijo | '  `CODIGO_PROVEEDOR_ARTICULOS_PROVEEDORES` = :`CODIGO_PROVEEDOR`' +
C:\DISCO_DURO\proyectos\Factuzam\src\DataModules\UniDataArticulos.dfm | 479 | CODIGO_ARTICULO -> CODIGO_ART | CODIGO_ARTICULO_ARTICULOS_PROVEEDORES | sufijo | 'AND `CODIGO_ARTICULO_ARTICULOS_PROVEEDORES` = :`CODIGO_ARTICULO`')
C:\DISCO_DURO\proyectos\Factuzam\src\DataModules\UniDataArticulos.dfm | 509 | CODIGO_PROVEEDOR -> CODIGO_PRV | CODIGO_PROVEEDOR_ARTICULOS_PROVEEDORES | sufijo | '  `CODIGO_PROVEEDOR_ARTICULOS_PROVEEDORES` = :`Old_CODIGO_PROVEE' +
C:\DISCO_DURO\proyectos\Factuzam\src\DataModules\UniDataArticulos.dfm | 512 | CODIGO_ARTICULO -> CODIGO_ART | CODIGO_ARTICULO_ARTICULOS_PROVEEDORES | sufijo | ' AND `CODIGO_ARTICULO_ARTICULOS_PROVEEDORES` = :`Old_CODIGO_ARTI' +
C:\DISCO_DURO\proyectos\Factuzam\src\DataModules\UniDataArticulos.dfm | 518 | CODIGO_PROVEEDOR -> CODIGO_PRV | CODIGO_PROVEEDOR_ARTICULOS_PROVEEDORES | sufijo | '  `CODIGO_PROVEEDOR_ARTICULOS_PROVEEDORES` = :`CODIGO_PROVEEDOR`' +
C:\DISCO_DURO\proyectos\Factuzam\src\DataModules\UniDataArticulos.dfm | 520 | CODIGO_ARTICULO -> CODIGO_ART | CODIGO_ARTICULO_ARTICULOS_PROVEEDORES | sufijo | '  `CODIGO_ARTICULO_ARTICULOS_PROVEEDORES` = :`CODIGO_ARTICULO`, '
C:\DISCO_DURO\proyectos\Factuzam\src\DataModules\UniDataArticulos.dfm | 531 | CODIGO_PROVEEDOR -> CODIGO_PRV | CODIGO_PROVEEDOR_ARTICULOS_PROVEEDORES | sufijo | '  `CODIGO_PROVEEDOR_ARTICULOS_PROVEEDORES` = :`Old_CODIGO_PROVEE' +
C:\DISCO_DURO\proyectos\Factuzam\src\DataModules\UniDataArticulos.dfm | 534 | CODIGO_ARTICULO -> CODIGO_ART | CODIGO_ARTICULO_ARTICULOS_PROVEEDORES | sufijo | 'AND `CODIGO_ARTICULO_ARTICULOS_PROVEEDORES` = :`Old_CODIGO_ARTIC' +
C:\DISCO_DURO\proyectos\Factuzam\src\DataModules\UniDataArticulos.dfm | 540 | CODIGO_PROVEEDOR -> CODIGO_PRV | CODIGO_PROVEEDOR_ARTICULOS_PROVEEDORES | sufijo | '  `CODIGO_PROVEEDOR_ARTICULOS_PROVEEDORES` = :`Old_CODIGO_PROVEE' +
C:\DISCO_DURO\proyectos\Factuzam\src\DataModules\UniDataArticulos.dfm | 543 | CODIGO_ARTICULO -> CODIGO_ART | CODIGO_ARTICULO_ARTICULOS_PROVEEDORES | sufijo | 'AND `CODIGO_ARTICULO_ARTICULOS_PROVEEDORES` = :`Old_CODIGO_ARTIC' +
C:\DISCO_DURO\proyectos\Factuzam\src\DataModules\UniDataArticulos.dfm | 547 | CODIGO_PROVEEDOR -> CODIGO_PRV | CODIGO_PROVEEDOR_ARTICULOS_PROVEEDORES | sufijo | 'SELECT `CODIGO_PROVEEDOR_ARTICULOS_PROVEEDORES`, '
C:\DISCO_DURO\proyectos\Factuzam\src\DataModules\UniDataArticulos.dfm | 548 | CODIGO_ARTICULO -> CODIGO_ART | CODIGO_ARTICULO_ARTICULOS_PROVEEDORES | sufijo | '       `CODIGO_ARTICULO_ARTICULOS_PROVEEDORES`, '
C:\DISCO_DURO\proyectos\Factuzam\src\DataModules\UniDataArticulos.dfm | 558 | CODIGO_PROVEEDOR -> CODIGO_PRV | CODIGO_PROVEEDOR_ARTICULOS_PROVEEDORES | sufijo | '  `CODIGO_PROVEEDOR_ARTICULOS_PROVEEDORES` = :`CODIGO_PROVEEDOR`' +
C:\DISCO_DURO\proyectos\Factuzam\src\DataModules\UniDataArticulos.dfm | 560 | CODIGO_ARTICULO -> CODIGO_ART | CODIGO_ARTICULO_ARTICULOS_PROVEEDORES | sufijo | 'AND `CODIGO_ARTICULO_ARTICULOS_PROVEEDORES` = :`CODIGO_ARTICULO`')
C:\DISCO_DURO\proyectos\Factuzam\src\DataModules\UniDataArticulos.dfm | 570 | CODIGO_ARTICULO -> CODIGO_ART | CODIGO_ARTICULO_TARIFA | sufijo | '                              WHERE CODIGO_ARTICULO_TARIFA = :CO' +
C:\DISCO_DURO\proyectos\Factuzam\src\DataModules\UniDataArticulos.dfm | 627 | CODIGO_ARTICULO -> CODIGO_ART | CODIGO_ARTICULO_VARIACION | sufijo | 'GO_VARIACION = :CODIGO_VARIACION, CODIGO_ARTICULO_VARIACION = :C' +
C:\DISCO_DURO\proyectos\Factuzam\src\DataModules\UniDataArticulos.dfm | 659 | CODIGO_ARTICULO -> CODIGO_ART | CODIGO_ARTICULO_SKU | sufijo | DetailFields = 'CODIGO_ARTICULO_SKU'
C:\DISCO_DURO\proyectos\Factuzam\src\DataModules\UniDataArticulos.dfm | 705 | CODIGO_ARTICULO -> CODIGO_ART | CODIGO_ARTICULO_MOV | sufijo | DetailFields = 'CODIGO_ARTICULO_MOV'
C:\DISCO_DURO\proyectos\Factuzam\src\DataModules\UniDataArticulos.dfm | 747 | CODIGO_ARTICULO -> CODIGO_ART | CODIGO_ARTICULO_VARIACION | sufijo | 'GO_VARIACION = :CODIGO_VARIACION, CODIGO_ARTICULO_VARIACION = :C' +
C:\DISCO_DURO\proyectos\Factuzam\src\DataModules\UniDataArticulos.dfm | 776 | CODIGO_ARTICULO -> CODIGO_ART | CODIGO_ARTICULO_SKU | sufijo | '    sku.CODIGO_ARTICULO_SKU,'
C:\DISCO_DURO\proyectos\Factuzam\src\DataModules\UniDataArticulos.dfm | 779 | ID_VA -> ID_VAR_VA | ID_VA_AV | sufijo | '    val.ID_VA_AV AS ATRIBUTO,        -- Ej: '#39'CO'#39' (Color) o '#39'TAL'#39 +
C:\DISCO_DURO\proyectos\Factuzam\src\DataModules\UniDataArticulos.dfm | 794 | VALOR_AV -> AV | ID_VALOR_AV | prefijo | '    ON rel.ID_VALOR_SA = val.ID_VALOR_AV'
C:\DISCO_DURO\proyectos\Factuzam\src\DataModules\UniDataArticulos.dfm | 794 | ID_VA -> ID_VAR_VA | ID_VALOR_SA | sufijo | '    ON rel.ID_VALOR_SA = val.ID_VALOR_AV'
C:\DISCO_DURO\proyectos\Factuzam\src\DataModules\UniDataArticulos.dfm | 794 | ID_VA -> ID_VAR_VA | ID_VALOR_AV | sufijo | '    ON rel.ID_VALOR_SA = val.ID_VALOR_AV'
C:\DISCO_DURO\proyectos\Factuzam\src\DataModules\UniDataArticulos.dfm | 797 | ID_VALOR_AV -> ID_AV | ID_VALOR_AV_INFO | sufijo | '    ON val.ID_VALOR_AV = inf.ID_VALOR_AV_INFO;')
C:\DISCO_DURO\proyectos\Factuzam\src\DataModules\UniDataArticulos.dfm | 797 | VALOR_AV -> AV | ID_VALOR_AV | prefijo | '    ON val.ID_VALOR_AV = inf.ID_VALOR_AV_INFO;')
C:\DISCO_DURO\proyectos\Factuzam\src\DataModules\UniDataArticulos.dfm | 797 | VALOR_AV -> AV | ID_VALOR_AV_INFO | prefijo+sufijo | '    ON val.ID_VALOR_AV = inf.ID_VALOR_AV_INFO;')
C:\DISCO_DURO\proyectos\Factuzam\src\DataModules\UniDataArticulos.dfm | 797 | ID_VA -> ID_VAR_VA | ID_VALOR_AV | sufijo | '    ON val.ID_VALOR_AV = inf.ID_VALOR_AV_INFO;')
C:\DISCO_DURO\proyectos\Factuzam\src\DataModules\UniDataArticulos.dfm | 797 | ID_VA -> ID_VAR_VA | ID_VALOR_AV_INFO | sufijo | '    ON val.ID_VALOR_AV = inf.ID_VALOR_AV_INFO;')
C:\DISCO_DURO\proyectos\Factuzam\src\DataModules\UniDataArticulos.dfm | 800 | CODIGO_ARTICULO -> CODIGO_ART | CODIGO_ARTICULO_SKU | sufijo | DetailFields = 'CODIGO_ARTICULO_SKU'
C:\DISCO_DURO\proyectos\Factuzam\src\DataModules\UniDataArticulos.pas | 170 | CODIGO_ARTICULO -> CODIGO_ART | CODIGO_ARTICULO_ARTICULO_PROVEEDOR | sufijo | ' WHERE CODIGO_ARTICULO_ARTICULO_PROVEEDOR = :Articulo ;';
C:\DISCO_DURO\proyectos\Factuzam\src\DataModules\UniDataArticulos.pas | 176 | CODIGO_ARTICULO -> CODIGO_ART | CODIGO_ARTICULO_TARIFA | sufijo | ' WHERE CODIGO_ARTICULO_TARIFA = :Articulo ;';
C:\DISCO_DURO\proyectos\Factuzam\src\DataModules\UniDataArticulos.pas | 189 | CODIGO_FAMILIA -> CODIGO_FAM | CODIGO_FAMILIA_ARTICULO | sufijo | unqryTablaG.FindField('CODIGO_FAMILIA_ARTICULO').AsString :=
C:\DISCO_DURO\proyectos\Factuzam\src\DataModules\UniDataArticulos.pas | 335 | CODIGO_ARTICULO -> CODIGO_ART | CODIGO_ARTICULO_TARIFA | sufijo | ' WHERE CODIGO_ARTICULO_TARIFA = :CODIGO_ARTICULO' +
C:\DISCO_DURO\proyectos\Factuzam\src\DataModules\UniDataCaja.dfm | 53 | CODIGO_EMPRESA -> CODIGO_EMP | CODIGO_EMPRESA_FACTURA | sufijo | Name = 'CODIGO_EMPRESA_FACTURA'
C:\DISCO_DURO\proyectos\Factuzam\src\DataModules\UniDataCaja.dfm | 58 | RAZONSOCIAL_EMPRESA -> RAZON_SOCIAL_EMP | RAZONSOCIAL_EMPRESA_FACTURA | sufijo | Name = 'RAZONSOCIAL_EMPRESA_FACTURA'
C:\DISCO_DURO\proyectos\Factuzam\src\DataModules\UniDataCaja.dfm | 63 | NIF_EMPRESA -> NIF_EMP | NIF_EMPRESA_FACTURA | sufijo | Name = 'NIF_EMPRESA_FACTURA'
C:\DISCO_DURO\proyectos\Factuzam\src\DataModules\UniDataCaja.dfm | 68 | MOVIL_EMPRESA -> MOVIL_EMP | MOVIL_EMPRESA_FACTURA | sufijo | Name = 'MOVIL_EMPRESA_FACTURA'
C:\DISCO_DURO\proyectos\Factuzam\src\DataModules\UniDataCaja.dfm | 73 | EMAIL_EMPRESA -> EMAIL_EMP | EMAIL_EMPRESA_FACTURA | sufijo | Name = 'EMAIL_EMPRESA_FACTURA'
C:\DISCO_DURO\proyectos\Factuzam\src\DataModules\UniDataCaja.dfm | 88 | POBLACION_EMPRESA -> POBLACION_EMP | POBLACION_EMPRESA_FACTURA | sufijo | Name = 'POBLACION_EMPRESA_FACTURA'
C:\DISCO_DURO\proyectos\Factuzam\src\DataModules\UniDataCaja.dfm | 93 | PROVINCIA_EMPRESA -> PROVINCIA_EMP | PROVINCIA_EMPRESA_FACTURA | sufijo | Name = 'PROVINCIA_EMPRESA_FACTURA'
C:\DISCO_DURO\proyectos\Factuzam\src\DataModules\UniDataCaja.dfm | 98 | CODIGO_PAIS_EMPRESA -> CODIGO_PAI_EMP | CODIGO_PAIS_EMPRESA_FACTURA | sufijo | Name = 'CODIGO_PAIS_EMPRESA_FACTURA'
C:\DISCO_DURO\proyectos\Factuzam\src\DataModules\UniDataCaja.dfm | 103 | NOMBRE_PAIS_EMPRESA -> NOMBRE_PAI_EMP | NOMBRE_PAIS_EMPRESA_FACTURA | sufijo | Name = 'NOMBRE_PAIS_EMPRESA_FACTURA'
C:\DISCO_DURO\proyectos\Factuzam\src\DataModules\UniDataCaja.dfm | 108 | CPOSTAL_EMPRESA -> CODIGO_POSTAL_EMP | CPOSTAL_EMPRESA_FACTURA | sufijo | Name = 'CPOSTAL_EMPRESA_FACTURA'
C:\DISCO_DURO\proyectos\Factuzam\src\DataModules\UniDataCaja.dfm | 113 | ESRETENCIONES_EMPRESA -> ESRETENCIONES_EMP | ESRETENCIONES_EMPRESA_FACTURA | sufijo | Name = 'ESRETENCIONES_EMPRESA_FACTURA'
C:\DISCO_DURO\proyectos\Factuzam\src\DataModules\UniDataCaja.dfm | 118 | GRUPO_ZONA_IVA_EMPRESA -> GRUPO_ZONA_IVA_EMP | GRUPO_ZONA_IVA_EMPRESA_FACTURA | sufijo | Name = 'GRUPO_ZONA_IVA_EMPRESA_FACTURA'
C:\DISCO_DURO\proyectos\Factuzam\src\DataModules\UniDataCaja.dfm | 118 | GRUPO_ZONA_IVA -> IVA_IVAGRP | GRUPO_ZONA_IVA_EMPRESA_FACTURA | sufijo | Name = 'GRUPO_ZONA_IVA_EMPRESA_FACTURA'
C:\DISCO_DURO\proyectos\Factuzam\src\DataModules\UniDataCaja.dfm | 123 | ESREGIMENESPECIALAGRICOLA_EMPRESA -> ESREGIMENESPECIALAGRICOLA_EMP | ESREGIMENESPECIALAGRICOLA_EMPRESA_FACTURA | sufijo | Name = 'ESREGIMENESPECIALAGRICOLA_EMPRESA_FACTURA'
C:\DISCO_DURO\proyectos\Factuzam\src\DataModules\UniDataCaja.dfm | 128 | CODIGO_CLIENTE -> CODIGO_CLI | CODIGO_CLIENTE_FACTURA | sufijo | Name = 'CODIGO_CLIENTE_FACTURA'
C:\DISCO_DURO\proyectos\Factuzam\src\DataModules\UniDataCaja.dfm | 133 | RAZONSOCIAL_CLIENTE -> RAZON_SOCIAL_CLI | RAZONSOCIAL_CLIENTE_FACTURA | sufijo | Name = 'RAZONSOCIAL_CLIENTE_FACTURA'
C:\DISCO_DURO\proyectos\Factuzam\src\DataModules\UniDataCaja.dfm | 138 | NIF_CLIENTE -> NIF_CLI | NIF_CLIENTE_FACTURA | sufijo | Name = 'NIF_CLIENTE_FACTURA'
C:\DISCO_DURO\proyectos\Factuzam\src\DataModules\UniDataCaja.dfm | 143 | MOVIL_CLIENTE -> MOVIL_CLI | MOVIL_CLIENTE_FACTURA | sufijo | Name = 'MOVIL_CLIENTE_FACTURA'
C:\DISCO_DURO\proyectos\Factuzam\src\DataModules\UniDataCaja.dfm | 148 | EMAIL_CLIENTE -> EMAIL_CLI | EMAIL_CLIENTE_FACTURA | sufijo | Name = 'EMAIL_CLIENTE_FACTURA'
C:\DISCO_DURO\proyectos\Factuzam\src\DataModules\UniDataCaja.dfm | 163 | POBLACION_CLIENTE -> POBLACION_CLI | POBLACION_CLIENTE_FACTURA | sufijo | Name = 'POBLACION_CLIENTE_FACTURA'
C:\DISCO_DURO\proyectos\Factuzam\src\DataModules\UniDataCaja.dfm | 168 | PROVINCIA_CLIENTE -> PROVINCIA_CLI | PROVINCIA_CLIENTE_FACTURA | sufijo | Name = 'PROVINCIA_CLIENTE_FACTURA'
C:\DISCO_DURO\proyectos\Factuzam\src\DataModules\UniDataCaja.dfm | 173 | CPOSTAL_CLIENTE -> CODIGO_POSTAL_CLI | CPOSTAL_CLIENTE_FACTURA | sufijo | Name = 'CPOSTAL_CLIENTE_FACTURA'
C:\DISCO_DURO\proyectos\Factuzam\src\DataModules\UniDataCaja.dfm | 178 | CODIGO_PAIS_CLIENTE -> CODIGO_PAI_CLI | CODIGO_PAIS_CLIENTE_FACTURA | sufijo | Name = 'CODIGO_PAIS_CLIENTE_FACTURA'
C:\DISCO_DURO\proyectos\Factuzam\src\DataModules\UniDataCaja.dfm | 183 | NOMBRE_PAIS_CLIENTE -> NOMBRE_PAI_CLI | NOMBRE_PAIS_CLIENTE_FACTURA | sufijo | Name = 'NOMBRE_PAIS_CLIENTE_FACTURA'
C:\DISCO_DURO\proyectos\Factuzam\src\DataModules\UniDataCaja.dfm | 193 | ESIVA_RECARGO_CLIENTE -> ESIVA_RECARGO_CLI | ESIVA_RECARGO_CLIENTE_FACTURA | sufijo | Name = 'ESIVA_RECARGO_CLIENTE_FACTURA'
C:\DISCO_DURO\proyectos\Factuzam\src\DataModules\UniDataCaja.dfm | 198 | ESIVA_EXENTO_CLIENTE -> ESIVA_EXENTO_CLI | ESIVA_EXENTO_CLIENTE_FACTURA | sufijo | Name = 'ESIVA_EXENTO_CLIENTE_FACTURA'
C:\DISCO_DURO\proyectos\Factuzam\src\DataModules\UniDataCaja.dfm | 203 | ESREGIMENESPECIALAGRICOLA_CLIENTE -> ESREGIMENESPECIALAGRICOLA_CLI | ESREGIMENESPECIALAGRICOLA_CLIENTE_FACTURA | sufijo | Name = 'ESREGIMENESPECIALAGRICOLA_CLIENTE_FACTURA'
C:\DISCO_DURO\proyectos\Factuzam\src\DataModules\UniDataCaja.dfm | 208 | ESRETENCIONES_CLIENTE -> ESRETENCIONES_CLI | ESRETENCIONES_CLIENTE_FACTURA | sufijo | Name = 'ESRETENCIONES_CLIENTE_FACTURA'
C:\DISCO_DURO\proyectos\Factuzam\src\DataModules\UniDataCaja.dfm | 213 | TARIFA_ARTICULO_CLIENTE -> TARIFA_ARTICULO_CLI | TARIFA_ARTICULO_CLIENTE_FACTURA | sufijo | Name = 'TARIFA_ARTICULO_CLIENTE_FACTURA'
C:\DISCO_DURO\proyectos\Factuzam\src\DataModules\UniDataCaja.dfm | 218 | ESIMP_INCL_TARIFA -> ESIMP_INCL_TAR | ESIMP_INCL_TARIFA_CLIENTE_FACTURA | sufijo | Name = 'ESIMP_INCL_TARIFA_CLIENTE_FACTURA'
C:\DISCO_DURO\proyectos\Factuzam\src\DataModules\UniDataCaja.dfm | 223 | ESINTRACOMUNITARIO_CLIENTE -> ESINTRACOMUNITARIO_CLI | ESINTRACOMUNITARIO_CLIENTE_FACTURA | sufijo | Name = 'ESINTRACOMUNITARIO_CLIENTE_FACTURA'
C:\DISCO_DURO\proyectos\Factuzam\src\DataModules\UniDataCaja.dfm | 228 | ESIRPF_IMP_INCL_ZONA_IVA -> ESIRPF_IMP_INCL_IVA_IVAGRP | ESIRPF_IMP_INCL_ZONA_IVA_FACTURA | sufijo | Name = 'ESIRPF_IMP_INCL_ZONA_IVA_FACTURA'
C:\DISCO_DURO\proyectos\Factuzam\src\DataModules\UniDataCaja.dfm | 233 | ESAPLICA_RE_ZONA_IVA -> ESAPLICA_RE_IVA_IVAGRP | ESAPLICA_RE_ZONA_IVA_FACTURA | sufijo | Name = 'ESAPLICA_RE_ZONA_IVA_FACTURA'
C:\DISCO_DURO\proyectos\Factuzam\src\DataModules\UniDataCaja.dfm | 238 | ESIVAAGRICOLA_ZONA_IVA -> ESIVAAGRICOLA_IVA_IVAGRP | ESIVAAGRICOLA_ZONA_IVA_FACTURA | sufijo | Name = 'ESIVAAGRICOLA_ZONA_IVA_FACTURA'
C:\DISCO_DURO\proyectos\Factuzam\src\DataModules\UniDataCaja.dfm | 243 | PALABRA_REPORTS_ZONA_IVA -> PALABRA_REPORTS_IVA_IVAGRP | PALABRA_REPORTS_ZONA_IVA_FACTURA | sufijo | Name = 'PALABRA_REPORTS_ZONA_IVA_FACTURA'
C:\DISCO_DURO\proyectos\Factuzam\src\DataModules\UniDataCaja.dfm | 403 | NRO_FACTURA -> NUMERO_FAC | NRO_FACTURA_ABONO_FACTURA | sufijo | Name = 'NRO_FACTURA_ABONO_FACTURA'
C:\DISCO_DURO\proyectos\Factuzam\src\DataModules\UniDataCaja.dfm | 408 | SERIE_FACTURA -> SERIE_FAC | SERIE_FACTURA_ABONO_FACTURA | sufijo | Name = 'SERIE_FACTURA_ABONO_FACTURA'
C:\DISCO_DURO\proyectos\Factuzam\src\DataModules\UniDataCaja.dfm | 418 | TEXTO_LEGAL_FACTURA_CLIENTE -> TEXTO_LEGAL_FACTURA_CLI | TEXTO_LEGAL_FACTURA_CLIENTE_FACTURA | sufijo | Name = 'TEXTO_LEGAL_FACTURA_CLIENTE_FACTURA'
C:\DISCO_DURO\proyectos\Factuzam\src\DataModules\UniDataCaja.dfm | 423 | TEXTO_LEGAL_FACTURA_EMPRESA -> TEXTO_LEGAL_FACTURA_EMP | TEXTO_LEGAL_FACTURA_EMPRESA_FACTURA | sufijo | Name = 'TEXTO_LEGAL_FACTURA_EMPRESA_FACTURA'
